產品,作業系統與版本,處理器品牌,處理器型號,處理器時脈,處理器核心數,圖形處理器,RAM記憶體,ROM儲存空間,記憶卡,最大擴充儲存空間,電池容量,最大通話時間,主螢幕尺寸,主螢幕解析度,主螢幕材質,主螢幕觸控,主相機畫素,主相機感光元件,主相機光圈F,主相機等效焦距,主相機LED補光燈,主相機自動對焦,主相機UHD 4K錄影,第二主相機畫素,第二主相機感光元件,第二主相機光圈F,第二主相機等效焦距,第三主相機畫素,第三主相機感光元件,第三主相機光圈F,前相機畫素,前相機感光元件,前相機光圈F,前相機等效焦距,4G FDD LTE,4G TDD LTE,3G頻率,2G頻率,4G LTE,VoLTE,SIM Card類型,SIM卡槽數,SIM卡槽設計,SIM1,SIM2,Wi-Fi,IEEE 802.11傳輸速度,NFC,藍牙,藍牙版本,衛星定位,快充技術,陀螺儀,加速度感應器,指紋辨識器,機身長度,機身寬度,機身厚度,機身重量,傳輸埠,麥克風,3.5mm耳機孔,機身顏色,裝置分類,第四主相機畫素,第四主相機感光元件,第四主相機光圈F,快充功率,主相機光學防手震,RAW檔拍攝,第三主相機等效焦距,前相機自動對焦,前相機UHD 4K錄影,LTE Cat.,CA載波聚合,SIM卡槽或記憶卡擇一,無線充電,防水防塵等級,內建觸控筆,第二前相機畫素,第二前相機感光元件,第二前相機光圈F,心跳感測器,最大待機時間,前相機LED補光燈,副螢幕尺寸,副螢幕解析度,副螢幕材質,副螢幕觸控,封面相機畫素,封面相機感光元件,封面相機光圈F,高度氣壓感測器,CA支援頻段組合,紅外線,5G連網,第二前相機等效焦距,可替換電池
SAMSUNG Galaxy A80,Android 9.0,Qualcomm,Snapdragon 730,2.2+1.8 GHz,8,Adreno 618,8 GB,128 GB,,,3700 mAh,,6.7 inch,2400x1080 pixels,Super AMOLED,Yes,4800 萬畫素,CMOS,2.0,26 mm,Yes,Yes,Yes,800 萬畫素,CMOS,2.2,26 mm,,,1.2,,,,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 800(B20), 850(B26), 850(B5), 900(B8)","2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",,Yes,Yes,Yes,165.2 mm,76.5 mm,9.3 mm,220 g,"USB OTG, USB Type-C",Yes,,"極鏡灰, 極鏡金, 極鏡黑",雙卡雙待機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG Galaxy A30s,Android 9.0,SAMSUNG,Exynos 7904,1.8+1.6 GHz,8,Mali-G71 MP2,4 GB,128 GB,microSD,512 GB,4000 mAh,,6.4 inch,1560x720 pixels,Super AMOLED,Yes,2500 萬畫素,CMOS,1.7,27 mm,Yes,Yes,,800 萬畫素,CMOS,2.2,13 mm,500 萬畫素,CMOS,2.2,1600 萬畫素,CMOS,2.0,25 mm,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 800(B20), 850(B5), 900(B8)","2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",Super Fast Charging,Yes,Yes,Yes,158.5 mm,74.7 mm,7.8 mm,169 g,"USB 2.0, USB OTG, USB Type-C",Yes,Yes,"冰晶白, 冰晶綠, 冰晶黑",雙卡雙待機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG Galaxy Note 9 128GB,Android 8.1,SAMSUNG,Exynos 9810,2.7+1.7 GHz,8,Mali-G72,6 GB,128 GB,microSD,512 GB,4000 mAh,,6.4 inch,2960x1440 pixels,Super AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,,1200 萬畫素,CMOS,2.4,26 mm,,,,800 萬畫素,CMOS,1.7,25 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B18), 800(B19), 800(B20), 800(B6), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",QC 2.0,Yes,Yes,Yes,161.9 mm,76.4 mm,8.8 mm,201 g,"USB OTG, USB Type-C",Yes,Yes,"初雪白, 湛海藍, 薰衣紫, 霧金銅",雙卡雙待機,,,,,Yes,,,,,18,Yes,Yes,Yes,IP68,Yes,,,,Yes,,,,,,,,,,,,,,
SAMSUNG Galaxy A7 (2018),Android 8.0,SAMSUNG,Exynos 7885,2.2+1.6 GHz,8,Mali-G71,4 GB,128 GB,microSD,512 GB,3300 mAh,,6 inch,2220x1080 pixels,Super AMOLED,Yes,2400 萬畫素,CMOS,1.7,27 mm,Yes,Yes,,800 萬畫素,CMOS,2.4,,500 萬畫素,CMOS,2.2,2400 萬畫素,CMOS,2.0,26 mm,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 800(B20), 850(B5), 900(B8)","2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",,Yes,Yes,Yes,159.8 mm,76.8 mm,7.5 mm,168 g,"microUSB, USB 2.0, USB OTG",Yes,Yes,"粉紅, 藍, 黑",雙卡雙待機,,,,,,,,,,6,Yes,,,,,,,,,,Yes,,,,,,,,,,,,
SAMSUNG Galaxy A8s,Android 8.1,Qualcomm,Snapdragon 710,2.2+1.7 GHz,8,Adreno 616,6 GB,128 GB,,,3400 mAh,27 hr,6.4 inch,2340x1080 pixels,IPS,Yes,2400 萬畫素,CMOS,1.7,27 mm,Yes,Yes,Yes,500 萬畫素,CMOS,2.2,,1000 萬畫素,CMOS,2.4,2400 萬畫素,CMOS,2.0,26 mm,"1800(B3), 2100(B1), 2600(B7), 700(B28), 900(B8)",2600(B38),"HSDPA, HSUPA, WCDMA","GSM 1800, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",,Yes,Yes,Yes,158.4 mm,74.9 mm,7.4 mm,173 g,"USB 2.0, USB OTG, USB Type-C",Yes,,"漸層藍, 漸層黑, 蜜桃蘇打",雙卡雙待機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG Galaxy A40s,Android 9.0,SAMSUNG,Exynos 7904,1.8+1.6 GHz,8,Mali-G71 MP2,6 GB,64 GB,microSD,512 GB,5000 mAh,,6.4 inch,1560x720 pixels,Super AMOLED,Yes,1300 萬畫素,CMOS,1.9,27 mm,Yes,Yes,,500 萬畫素,CMOS,2.2,13 mm,500 萬畫素,CMOS,2.2,1600 萬畫素,CMOS,2.0,25 mm,"1700(B4), 1800(B3), 2100(B1), 2600(B7), 700(B12), 700(B17), 700(B28), 850(B5), 900(B8)","2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",Super Fast Charging,Yes,Yes,Yes,159 mm,75.1 mm,8.5 mm,174 g,"USB 2.0, USB OTG, USB Type-C",Yes,Yes,"電光藍, 電光黑",雙卡雙待機,,,,,,,,,,,,,,,,,,,,17.37 day,,,,,,,,,,,,,
SAMSUNG Galaxy Fold,Android 9.0,Qualcomm,Snapdragon 855,2.84+2.41+1.78 GHz,8,Adreno 640,12 GB,512 GB,,,4380 mAh,,7.3 inch,2152x1536 pixels,Dynamic AMOLED,Yes,1600 萬畫素,CMOS,2.2,13 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,1.5,26 mm,1200 萬畫素,CMOS,2.4,1000 萬畫素,CMOS,2.2,25 mm,"1800(B3), 1800(B9), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 600(B71), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 800(B6), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",QC 2.0,Yes,Yes,Yes,160.9 mm,117.9 mm,6.9 mm,276 g,"USB OTG, USB Type-C",Yes,,"星際黑, 鈦空銀",,,,,18 W,Yes,,26 mm,,,18,Yes,,Yes,,,800 萬畫素,CMOS,1.9,,,,4.6 inch,1680x720 pixels,Super AMOLED,Yes,1000 萬畫素,CMOS,2.2,,,,,
SAMSUNG Galaxy Note 10+ 512GB,Android 9.0,Qualcomm,Snapdragon 855,2.8+2.4+1.7 GHz,8,Adreno 640,12 GB,512 GB,microSD,1 TB,4300 mAh,,6.8 inch,3040x1440 pixels,Dynamic AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.1,26 mm,1600 萬畫素,CMOS,2.2,1000 萬畫素,CMOS,2.2,31 mm,"1700(B4), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B28), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA",,Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS","PD 3.0, QC 2.0",Yes,Yes,Yes,162.3 mm,77.2 mm,7.9 mm,196 g,"USB OTG, USB Type-C",Yes,,星環藍,雙卡雙待機,30 萬畫素,CMOS,,,Yes,Yes,13 mm,Yes,Yes,18,Yes,Yes,Yes,IP68,Yes,,,,,,,,,,,,,,,,,,
SAMSUNG Galaxy Note 9 512GB,Android 8.1,SAMSUNG,Exynos 9810,2.7+1.7 GHz,8,Mali-G72,8 GB,512 GB,microSD,512 GB,4000 mAh,,6.4 inch,2960x1440 pixels,Super AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,,1200 萬畫素,CMOS,2.4,26,,,,800 萬畫素,CMOS,1.7,25 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B18), 800(B19), 800(B20), 800(B6), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",QC 2.0,Yes,Yes,Yes,161.9 mm,76.4 mm,8.8 mm,201 g,"USB OTG, USB Type-C",Yes,Yes,湛海藍,雙卡雙待機,,,,,Yes,,,,,18,Yes,Yes,Yes,IP68,Yes,,,,Yes,,,,,,,,,,,,,,
SAMSUNG Galaxy S10+ 陶瓷版 512GB,Android 9.0,SAMSUNG,Exynos 9820,2.7+2.3+1.9 GHz,8,Mali-G76 MP12,8 GB,512 GB,microSD,512 GB,4100 mAh,,6.4 inch,3040x1440 pixels,Dynamic AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,26 mm,1600 萬畫素,CMOS,2.2,1000 萬畫素,CMOS,1.9,25 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B18), 800(B19), 800(B20), 800(B6), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",QC 2.0,Yes,Yes,Yes,157.6 mm,74.1 mm,7.8 mm,198 g,"USB OTG, USB Type-C",Yes,Yes,"釉光白, 釉光黑",雙卡雙待機,,,,,Yes,Yes,13 mm,Yes,Yes,20,Yes,Yes,Yes,IP68,,800 萬畫素,CMOS,2.2,Yes,,,,,,,,,,,,,,
SAMSUNG Galaxy S10+ 陶瓷版 1TB,Android 9.0,SAMSUNG,Exynos 9820,2.7+2.3+1.9 GHz,8,Mali-G76 MP12,12 GB,1 TB,microSD,512 GB,4100 mAh,,6.4 inch,3040x1440 pixels,Dynamic AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,26 mm,1600 萬畫素,CMOS,2.2,1000 萬畫素,CMOS,1.9,25 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B18), 800(B19), 800(B20), 800(B6), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",QC 2.0,Yes,Yes,Yes,157.6 mm,74.1 mm,7.8 mm,198 g,"USB OTG, USB Type-C",Yes,Yes,"釉光白, 釉光黑",雙卡雙待機,,,,,Yes,Yes,13 mm,Yes,Yes,20,Yes,Yes,Yes,IP68,,800 萬畫素,CMOS,2.2,Yes,,,,,,,,,,,,,,
SAMSUNG Galaxy Note 9 黑色沙漠限量版,Android 8.1,SAMSUNG,Exynos 9810,2.7+1.7 GHz,8,Mali-G72,6 GB,128 GB,microSD,512 GB,4000 mAh,,6.4 inch,2960x1440 pixels,Super AMOLED,Yes,1200 萬畫素,CMOS,1.5,,Yes,Yes,,1200 萬畫素,CMOS,2.4,26 mm,,,,800 萬畫素,CMOS,1.7,25 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B18), 800(B19), 800(B20), 800(B6), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",QC 2.0,Yes,Yes,Yes,161.9 mm,76.4 mm,8.8 mm,201 g,"USB OTG, USB Type-C",Yes,Yes,藍,雙卡雙待機,,,,,Yes,,,,,18,Yes,Yes,Yes,IP68,Yes,,,,Yes,,,,,,,,,,,,,,
Apple iPhone 11 128GB,iOS 13,Apple,A13 Bionic,,6,,,128 GB,,,,,6.1 inch,1792x828 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,13 mm,,,,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"白, 紅, 紫, 綠, 黃, 黑",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 7 Plus 128GB,iOS 10,Apple,A10 Fusion,,4,,,128 GB,,,,21 hr,5.5 inch,1920x1080 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.8,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,4.2,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,158.2 mm,77.9 mm,7.3 mm,188 g,Lightning,Yes,,"曜石黑, 消光黑, 玫瑰金, 金, 銀",,,,,,Yes,,,,,,,,,IP67,,,,,,16 day,Yes,,,,,,,,Yes,,,,
Apple iPhone 11 Pro Max 256GB,iOS 13,Apple,A13 Bionic,,6,,,256 GB,,,,,6.5 inch,2688x1242 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,158 mm,77.8 mm,8.1 mm,226 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 11 64GB,iOS 13,Apple,A13 Bionic,,6,,,64 GB,,,,,6.1 inch,1792x828 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,13 mm,,,,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"白, 紅, 紫, 綠, 黃, 黑",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 Plus 64GB,iOS 11,Apple,A11 Bionic,,6,,,64 GB,,,,,5.5 inch,1920x1080 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.8,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,158.4 mm,78.1 mm,7.5 mm,202 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XR 64GB,iOS 12,Apple,A12 Bionic,,6,,,64 GB,,,,25 hr,6.1 inch,1792x828 pixels,LCD,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"珊瑚, 白, 紅, 藍, 黃, 黑",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XS 64GB,iOS 12,Apple,A12 Bionic,,6,,,64 GB,,,,20 hr,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,143.6 mm,70.9 mm,7.7 mm,177 g,Lightning,Yes,,"灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 64GB,iOS 11,Apple,A11 Bionic,,6,,,64 GB,,,,,4.7 inch,1334x750 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,138.4 mm,67.3 mm,7.3 mm,148 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 7 128GB,iOS 10,Apple,A10 Fusion,,4,,,128 GB,,,,14 hr,4.7 inch,1334x750 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,4.2,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,138.3 mm,67.1 mm,7.1 mm,138 g,Lightning,Yes,,"曜石黑, 消光黑, 玫瑰金, 金, 銀",,,,,,Yes,,,,,,,,,IP67,,,,,,10 day,Yes,,,,,,,,Yes,,,,
Apple iPhone XR 128GB,iOS 12,Apple,A12 Bionic,,6,,,128 GB,,,,25 hr,6.1 inch,1792x828 pixels,LCD,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"珊瑚, 白, 紅, 藍, 黃, 黑",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
